student_id;haskell_score;nb_Subs;nb_completeSubs;nb_mockSubs;nb_'Extra'Subs;nb_PointsAwarded;av_styleLength;av_subLength;av_errorLength;av_nmbSuccessTests;nb_SuccessTests;av_DiffRatio;av_CompletedDiffRatio;nb_CompletedMockSubs;av_CompletedStyleLength;nb_Completed'Extra';nb_CompletedPrevYears;av_CompletedPrevYears;nb_CompletedImportance2Subs;av_StyleLengthCompletedImportance2;av_CompletedImportance2SubsDiffRatio;nb_Importance2SuccessTests;nb_Importance3SuccessTests;nb_CompletedImportance3Subs;av_StyleLengthCompletedImportance3;av_CompletedImportance3SubsDiffRatio;nb_completed'Extra'Subs;av_Completed'Extra'SubsDiffRatio;nb_'Extra'SuccessTests;nb_MockSuccessTests;nb_PointsFirst2WeeksHaskell;nb_PointsLast2WeeksHaskell;avdiffDeadline1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat1;nmbrCheat1;nmbrCheatOnTime1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted1;nmbDaySubsOnTImeCompleted1;nmbNightSubsOnTImeCompleted1;nbMorningCompleteSubs;nDayCompleteSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_025;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;succes
b2f090b48e5eb9a2383c3841b67f6bd0;4.70;679.00;32.00;136.00;101.00;0.00;443.00;2089.53;586.41;3.55;2409.00;0.82;0.98;1.00;297.62;1.00;0.00;0.00;1.00;272.00;0.59;89.00;316.00;0.00;0.00;0.00;1.00;0.59;120.00;295.00;0.00;0.00;0.00;354.00;23.00;393.00;22.00;1257.00;0.00;0.00;0.00;0.00;91.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;40.00;614.00;94.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;224.00;0.00;232.18;0.00
994d48a446c6f153b71b8634e4b87186;3.30;530.00;27.00;46.00;96.00;282.00;265.18;1548.59;412.72;4.33;2297.00;0.79;0.88;0.00;315.70;0.00;0.00;0.00;0.00;0.00;0.00;372.00;173.00;0.00;0.00;0.00;0.00;0.00;429.00;116.00;0.00;0.00;0.00;223.00;12.00;258.00;23.00;900.00;0.00;0.00;0.00;0.00;112.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;26.00;361.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;141.00;0.00;197.45;0.00
2edf9c299836823080b259b3b59f86b1;4.30;49.00;3.00;0.00;0.00;0.00;113.31;823.84;454.78;2285714286.00;112.00;0.52;0.57;0.00;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;49.00;3.00;112.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;49.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;0.00;60.00;0.00
38410f1295334eb7ad4f0884ae82631e;1.20;4.00;1.00;0.00;0.00;0.00;205.00;506.00;223.00;3.50;14.00;0.80;0.87;0.00;344.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;3.00;24.00;0.00;0.00;0.00;0.00;3.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;115.00;0.00;114.67;0.00
467d01b311985960c26eeb109bafba01;0.00;96.00;2.00;0.00;0.00;0.00;481.00;1829.58;832.33;3.44;330.00;0.86;1.10;0.00;2366.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;113.00;4.00;344.00;0.00;0.00;0.00;0.00;19.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;110.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1183.00;0.00;1183.00;0.00
da4fde30dabeda93d632b9db169f3cc6;6.60;303.00;4.00;98.00;41.00;0.00;304.15;2756.13;723.21;4.25;1288.00;10.16;1.05;2.00;531.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;737.00;3.00;704.00;1.06;1.00;0.94;374.00;363.00;0.00;0.00;0.00;147.00;13.00;239.00;20.00;1078.00;0.00;0.00;1.00;0.00;24.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.00;17.00;219.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;166.00;0.00;102.67;1.00
ebe38b40974cc3a40250813793ae8949;4.80;881.00;58.00;90.00;115.00;3152.00;720.15;1718.86;583.19;6.74;5936.00;0.89;1.08;1.00;800.41;6.00;1.00;0.02;5.00;728.80;1.03;322.00;324.00;1.00;544.00;1.06;6.00;1.03;356.00;324.00;3272.00;0.00;0.00;50.00;2.00;206.00;20.00;654.00;14.00;0.00;142.00;94.00;142.00;3.00;0.00;0.00;8.00;6.00;0.00;8.00;6.00;0.00;58.00;646.00;341.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;138.00;0.00;630.87;0.00
c01c8beb003efd4b81359ef637046745;1.70;1646.00;113.00;204.00;177.00;264.00;408.83;1825.83;407.23;4.52;7440.00;0.78;0.94;2.00;399.04;9.00;4.00;0.04;7.00;136.57;0.80;305.00;864.00;3.00;1205.33;0.97;9.00;0.85;742.00;461.00;0.00;0.00;0.00;1244.00;96.00;648.00;32.00;2326.00;0.00;0.00;14.00;0.00;325.00;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;112.00;1540.00;232.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;196.00;0.00;317.01;0.00
ae836a26b63c20701a40205edcefce2f;2.70;1141.00;130.00;300.00;5.00;525.00;456.35;2289.73;365.13;5.81;6628.00;0.91;1.41;0.00;661.75;0.00;0.00;0.00;0.00;0.00;0.00;2.00;740.00;0.00;0.00;0.00;0.00;0.00;2.00;745.00;534.00;0.00;0.00;249.00;21.00;1086.00;145.00;5899.00;5.00;0.00;56.00;35.00;113.00;5.00;1.00;0.00;5.00;0.00;0.00;5.00;0.00;3.00;144.00;1175.00;120.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;578.00;0.00;534.79;0.00
c01c8beb003efd4b81359ef637046745;1.70;1646.00;113.00;204.00;177.00;264.00;408.83;1825.83;407.23;4.52;7440.00;0.78;0.94;2.00;399.04;9.00;4.00;0.04;7.00;136.57;0.80;305.00;864.00;3.00;1205.33;0.97;9.00;0.85;742.00;461.00;0.00;0.00;0.00;1244.00;96.00;648.00;32.00;2326.00;0.00;0.00;14.00;0.00;325.00;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;112.00;1540.00;232.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;196.00;0.00;317.01;0.00
ae836a26b63c20701a40205edcefce2f;2.70;1141.00;130.00;300.00;5.00;525.00;456.35;2289.73;365.13;5.81;6628.00;0.91;1.41;0.00;661.75;0.00;0.00;0.00;0.00;0.00;0.00;2.00;740.00;0.00;0.00;0.00;0.00;0.00;2.00;745.00;534.00;0.00;0.00;249.00;21.00;1086.00;145.00;5899.00;5.00;0.00;56.00;35.00;113.00;5.00;1.00;0.00;5.00;0.00;0.00;5.00;0.00;3.00;144.00;1175.00;120.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;578.00;0.00;534.79;0.00
90bcfbd7e2a5a7231dfa2b4665f7cfc8;9.80;352.00;71.00;136.00;69.00;6860.00;193.85;3030.92;271.75;7.63;2685.00;1.26;1.65;25.00;106.31;9.00;0.00;0.00;12.00;163.00;5.24;492.00;609.00;12.00;88.67;0.84;9.00;1.12;598.00;716.00;960.00;0.00;0.90;97.00;27.00;138.00;18.00;919.00;42.00;0.00;144.00;40.00;55.00;2.00;1.00;0.00;29.00;13.00;0.00;29.00;13.00;0.00;84.00;304.00;115.00;42.00;29.00;0.33;0.33;0.02;0.14;0.12;68.00;32.00;79.93;1.00
f46cec5895645b56786947a06217de0b;10.00;241.00;51.00;4.00;23.00;2291.00;619.35;3056.05;685.93;6.95;1675.00;0.99;1.17;0.00;548.08;1.00;0.00;0.00;0.00;0.00;0.00;17.00;135.00;1.00;2556.00;1.11;1.00;1.11;125.00;27.00;960.00;0.00;0.94;135.00;20.00;50.00;9.00;225.00;43.00;10.00;151.00;2.00;37.00;1.00;1.00;1.00;40.00;2.00;1.00;40.00;2.00;2.00;68.00;294.00;7.00;55.00;21.00;0.20;0.24;0.07;0.04;0.44;373.00;19.00;368.26;1.00
d376168e6f7b7dc1b943a6394111a244;9.30;233.00;52.00;97.00;35.00;7700.00;967.19;3294.59;668.67;6.98;1626.00;3.58;3.74;19.00;1221.23;6.00;0.00;0.00;10.00;1203.60;13.17;327.00;228.00;6.00;4697.33;1.08;6.00;1.56;358.00;515.00;960.00;3840.00;2.65;119.00;27.00;0.00;0.00;0.00;27.00;0.00;73.00;48.00;25.00;3.00;2.00;0.00;18.00;9.00;0.00;18.00;9.00;5.00;42.00;165.00;114.00;49.00;23.00;0.06;0.02;0.06;0.35;0.39;0.00;249.00;883.44;1.00
3d112d6508b0d89937b2c0c5d6cb885e;9.40;1411.00;106.00;419.00;418.00;7004.00;438.46;2997.83;2279.51;4.50;6351.00;3.95;4.71;32.00;370.26;20.00;0.00;0.00;25.00;786.24;16.64;2085.00;853.00;10.00;1226.00;0.94;20.00;1.05;2561.00;971.00;1400.00;970.00;0.71;549.00;53.00;170.00;15.00;661.00;65.00;121.00;710.00;75.00;177.00;4.00;2.00;9.00;44.00;12.00;9.00;44.00;12.00;37.00;104.00;1245.00;209.00;215.00;33.00;0.39;0.28;0.03;0.05;0.23;286.00;151.00;288.08;1.00
6a964535de6cb8a8e8a4e478a3c81166;9.80;1042.00;122.00;397.00;214.00;6860.00;411.33;2341.32;505.27;5.74;5985.00;2.41;6.65;44.00;679.41;14.00;0.00;0.00;33.00;1330.79;21.82;1367.00;696.00;10.00;1233.20;0.86;14.00;1.00;1581.00;1657.00;1400.00;1680.00;0.70;438.00;40.00;30.00;2.00;105.00;83.00;66.00;349.00;223.00;193.00;18.00;11.00;3.00;49.00;31.00;3.00;49.00;31.00;3.00;114.00;767.00;506.00;262.00;52.00;0.48;0.16;0.02;0.06;0.25;380.00;61.00;473.10;1.00
7929ed3116ec3c84ac1439f42d648359;10.00;2932.00;168.00;988.00;695.00;6860.00;629.80;2656.38;431.78;4.67;13700.00;1.98;1.70;57.00;544.74;21.00;0.00;0.00;35.00;412.11;4.77;4612.00;1960.00;31.00;1554.84;0.80;21.00;0.89;5030.00;2817.00;720.00;384.00;0.85;972.00;48.00;1241.00;109.00;6279.00;61.00;229.00;918.00;78.00;442.00;13.00;5.00;3.00;55.00;3.00;3.00;55.00;3.00;36.00;195.00;2509.00;300.00;202.00;27.00;0.38;0.22;0.08;0.07;0.20;507.00;92.00;397.11;1.00
7acaf3ef61a639c8a815ee784668df02;9.30;286.00;33.00;104.00;41.00;3360.00;754.63;2766.14;587.02;5.39;1542.00;5.24;0.96;2.00;734.30;5.00;0.00;0.00;7.00;1022.86;1.10;291.00;305.00;0.00;0.00;0.00;5.00;0.98;418.00;178.00;1400.00;0.00;1.27;27.00;8.00;185.00;10.00;588.00;23.00;7.00;65.00;8.00;39.00;2.00;1.00;5.00;16.00;2.00;5.00;16.00;2.00;14.00;50.00;265.00;8.00;51.00;20.00;0.33;0.16;0.00;0.20;0.27;243.00;30.00;388.42;1.00
9ea2e222745d4c2b245fdd60ebb234c7;10.00;756.00;125.00;143.00;146.00;3723.00;793.50;2935.76;359.48;7.45;5631.00;1.10;0.99;16.00;1018.21;24.00;0.00;0.00;20.00;1304.40;0.99;1209.00;1094.00;20.00;2755.40;0.96;24.00;0.99;1625.00;717.00;720.00;1680.00;0.89;255.00;23.00;367.00;107.00;3530.00;50.00;75.00;375.00;22.00;151.00;10.00;5.00;8.00;39.00;3.00;8.00;39.00;3.00;57.00;132.00;707.00;23.00;70.00;19.00;0.60;0.06;0.03;0.13;0.19;722.00;98.00;688.93;1.00
8a5df21fb4c7fc5beb0b75460eaffa20;10.00;437.00;69.00;153.00;130.00;7700.00;718.83;3011.59;511.30;7.31;3193.00;3.27;1.37;19.00;676.64;12.00;0.00;0.00;13.00;651.69;3.23;896.00;882.00;9.00;2041.78;0.87;12.00;0.98;1219.00;849.00;960.00;4760.00;0.85;227.00;32.00;16.00;3.00;131.00;51.00;48.00;83.00;157.00;59.00;1.00;1.00;8.00;16.00;27.00;8.00;16.00;27.00;15.00;44.00;145.00;219.00;31.00;19.00;0.39;0.19;0.00;0.16;0.26;1212.00;89.00;524.21;1.00
8901eb8d73ddc352b4c6d80fd1e952a4;7.90;489.00;77.00;42.00;47.00;1796.00;439.72;1854.79;275.56;9.11;4453.00;0.95;1.07;3.00;309.35;4.00;0.00;0.00;4.00;552.00;1.23;615.00;336.00;2.00;462.00;1.44;4.00;1.23;615.00;362.00;480.00;0.00;0.69;113.00;8.00;340.00;103.00;3042.00;21.00;1.00;264.00;1.00;92.00;4.00;2.00;0.00;21.00;0.00;0.00;21.00;0.00;51.00;85.00;523.00;1.00;38.00;12.00;0.34;0.34;0.03;0.00;0.29;184.00;16.00;183.53;1.00
d9ec55996070ce51c29b18dff2f1c380;7.00;1008.00;46.00;290.00;187.00;2996.00;870.26;2676.92;691.11;3.75;3783.00;1.82;0.96;13.00;886.35;4.00;0.00;0.00;4.00;497.00;1.00;1066.00;626.00;8.00;2459.50;0.76;4.00;1.00;1091.00;707.00;960.00;384.00;0.81;305.00;8.00;388.00;35.00;1583.00;21.00;106.00;513.00;5.00;124.00;7.00;7.00;5.00;16.00;0.00;5.00;16.00;0.00;16.00;69.00;921.00;6.00;49.00;21.00;0.35;0.29;0.02;0.06;0.20;788.00;100.00;513.86;1.00
2d072e692708604d3dca8d5b20f843fa;9.10;816.00;55.00;161.00;207.00;4320.00;1732.57;3166.07;558.06;5.26;4295.00;2.83;0.91;4.00;1344.29;5.00;0.00;0.00;6.00;1472.67;1.29;1003.00;970.00;3.00;6053.33;0.73;5.00;1.12;1337.00;651.00;720.00;770.00;0.84;249.00;21.00;239.00;16.00;1209.00;44.00;17.00;458.00;44.00;144.00;6.00;5.00;1.00;40.00;3.00;1.00;40.00;3.00;4.00;99.00;811.00;59.00;72.00;25.00;0.39;0.17;0.04;0.10;0.31;1136.00;158.00;986.24;1.00
5f9f08141f74a4703e797172519de49b;9.30;230.00;44.00;70.00;44.00;2300.00;548.14;1425.81;429.25;7.90;1816.00;1.08;1.17;6.00;683.18;7.00;0.00;0.00;12.00;141.33;1.97;356.00;49.00;0.00;0.00;0.00;7.00;0.83;316.00;129.00;1400.00;440.00;0.57;70.00;2.00;18.00;4.00;55.00;42.00;0.00;153.00;6.00;23.00;2.00;2.00;0.00;38.00;4.00;0.00;38.00;4.00;1.00;61.00;245.00;73.00;93.00;27.00;0.61;0.15;0.00;0.02;0.16;291.00;35.00;412.36;1.00
a50ea4177bf35a0dbeb6743f2cb5437f;9.20;422.00;53.00;140.00;35.00;5780.00;331.98;2229.21;371.18;6.86;2897.00;2.49;4.60;15.00;347.85;8.00;0.00;0.00;12.00;431.00;16.54;561.00;119.00;2.00;1136.00;1.19;8.00;1.05;663.00;598.00;1400.00;0.00;0.71;215.00;25.00;18.00;3.00;49.00;27.00;10.00;211.00;10.00;78.00;0.00;0.00;2.00;20.00;5.00;2.00;20.00;5.00;7.00;63.00;445.00;17.00;65.00;18.00;0.35;0.28;0.02;0.03;0.32;61.00;249.00;319.38;1.00
e9f266f01d0e49a16db411d65e2f4e72;9.10;308.00;59.00;87.00;127.00;3981.00;402.23;2919.01;319.74;7.45;2295.00;3.97;1.03;7.00;330.71;19.00;0.00;0.00;20.00;461.20;1.13;965.00;598.00;4.00;604.00;1.04;19.00;1.10;1131.00;490.00;1400.00;0.00;0.89;45.00;7.00;131.00;19.00;782.00;30.00;8.00;61.00;29.00;54.00;3.00;2.00;6.00;10.00;14.00;6.00;10.00;14.00;6.00;35.00;187.00;200.00;45.00;20.00;0.24;0.16;0.00;0.07;0.53;261.00;30.00;231.63;1.00
ac3424dacad72424484c8abd7a081374;7.30;887.00;51.00;76.00;147.00;2820.00;526.90;2765.33;407.41;5.82;5165.00;0.87;1.02;5.00;929.33;10.00;0.00;0.00;3.00;1092.00;1.86;821.00;806.00;12.00;2582.67;0.88;10.00;1.30;1238.00;389.00;720.00;206.00;0.76;265.00;15.00;336.00;45.00;1952.00;33.00;29.00;660.00;1.00;76.00;9.00;6.00;0.00;33.00;0.00;0.00;33.00;0.00;8.00;94.00;1092.00;20.00;198.00;26.00;0.53;0.16;0.02;0.06;0.17;806.00;105.00;482.48;1.00
edeea5169f7dbfc5f2f9873b72c51614;7.10;1181.00;104.00;245.00;164.00;7082.00;414.41;3015.87;648.08;4.70;5548.00;6.32;1.27;23.00;650.19;13.00;0.00;0.00;13.00;549.85;4.10;746.00;814.00;15.00;2404.27;0.69;13.00;0.93;1149.00;634.00;720.00;444.00;0.61;520.00;57.00;53.00;22.00;511.00;56.00;90.00;710.00;51.00;202.00;10.00;10.00;6.00;42.00;8.00;6.00;42.00;8.00;10.00;126.00;1253.00;136.00;232.00;30.00;0.50;0.29;0.01;0.04;0.13;324.00;311.00;492.99;1.00
eea59b1c28e414c27afd098b3bce650e;8.50;1258.00;71.00;368.00;330.00;6063.00;600.51;2482.46;534.66;5.22;6570.00;1.70;1.07;18.00;613.97;15.00;0.00;0.00;16.00;690.50;1.66;2770.00;686.00;9.00;1062.22;0.72;15.00;0.92;3103.00;814.00;720.00;2034.00;0.89;515.00;33.00;155.00;19.00;725.00;43.00;225.00;448.00;179.00;210.00;6.00;5.00;15.00;24.00;4.00;15.00;24.00;4.00;29.00;78.00;947.00;302.00;109.00;30.00;0.42;0.12;0.06;0.12;0.22;664.00;139.00;397.23;1.00
5c2e5714b6526a6467dd7737ea501664;7.10;1198.00;122.00;274.00;358.00;6860.00;389.70;2474.42;453.86;5.80;6952.00;1.45;1.39;34.00;338.85;31.00;0.00;0.00;31.00;351.48;2.76;2304.00;989.00;18.00;921.11;0.85;31.00;0.96;2651.00;1337.00;1400.00;726.00;0.70;382.00;49.00;105.00;39.00;816.00;83.00;38.00;604.00;261.00;181.00;5.00;3.00;7.00;49.00;27.00;7.00;49.00;27.00;17.00;151.00;1137.00;407.00;330.00;52.00;0.58;0.12;0.00;0.08;0.23;186.00;52.00;211.28;1.00
3c8ae9ab5e5526114477e99179a8ad12;9.00;525.00;99.00;57.00;90.00;6677.00;166.98;1824.91;157.78;9.80;5147.00;1.19;1.13;9.00;179.39;18.00;0.00;0.00;22.00;255.45;1.57;1159.00;656.00;5.00;264.00;1.12;18.00;0.98;1147.00;671.00;4098.00;354.00;0.88;87.00;8.00;325.00;58.00;1522.00;49.00;1.00;194.00;46.00;95.00;8.00;3.00;0.00;46.00;3.00;0.00;46.00;3.00;4.00;161.00;745.00;208.00;255.00;40.00;0.49;0.14;0.06;0.12;0.16;69.00;84.00;121.77;1.00
1e376f963d322d0143758005f37fa0bc;6.80;3484.00;162.00;1288.00;621.00;7707.00;491.13;3766.52;429.84;3.95;13760.00;1.84;1.40;47.00;841.85;35.00;16.00;0.10;28.00;1077.00;1.72;2067.00;3024.00;41.00;1694.15;1.13;35.00;1.50;2714.00;3607.00;1926.00;1912.00;0.87;1763.00;95.00;1409.00;116.00;6325.00;28.00;85.00;737.00;6.00;403.00;67.00;20.00;2.00;25.00;1.00;2.00;25.00;1.00;47.00;247.00;3223.00;86.00;216.00;46.00;0.40;0.23;0.00;0.14;0.22;744.00;185.00;531.13;1.00
e63a86d19edf6ea36fcbb8a450e21959;5.90;1129.00;80.00;217.00;149.00;4900.00;355.81;1751.11;451.96;4.72;5334.00;0.78;1.00;12.00;316.80;6.00;0.00;0.00;10.00;316.40;1.34;562.00;763.00;7.00;652.00;1.06;6.00;0.96;519.00;928.00;2840.00;0.00;0.51;150.00;9.00;397.00;43.00;2330.00;52.00;113.00;381.00;190.00;182.00;8.00;1.00;6.00;23.00;23.00;6.00;23.00;23.00;11.00;77.00;893.00;342.00;106.00;18.00;0.68;0.09;0.01;0.01;0.21;187.00;117.00;231.15;1.00
45f6d0e07d7a1bbf04568d728006aae6;6.90;1404.00;52.00;194.00;308.00;2854.00;563.48;2391.09;688.05;4.04;5669.00;0.87;0.99;1.00;653.54;10.00;0.00;0.00;5.00;571.20;0.98;1038.00;635.00;6.00;1434.67;1.01;10.00;0.97;1304.00;369.00;960.00;324.00;0.66;435.00;29.00;544.00;25.00;1996.00;34.00;49.00;840.00;8.00;252.00;17.00;15.00;1.00;33.00;0.00;1.00;33.00;0.00;4.00;83.00;1562.00;14.00;115.00;7.00;0.50;0.18;0.00;0.02;0.25;782.00;82.00;450.36;1.00
a3eeb46e884608c407ee93bd0cdc5ace;4.00;1019.00;69.00;111.00;61.00;2362.00;375.58;1686.89;594.65;3.39;3456.00;2.57;1.26;4.00;575.83;3.00;0.00;0.00;4.00;265.00;1.33;439.00;214.00;0.00;0.00;0.00;3.00;1.06;401.00;309.00;732.00;0.00;0.73;218.00;5.00;356.00;82.00;1920.00;24.00;28.00;443.00;310.00;152.00;2.00;1.00;0.00;18.00;6.00;0.00;18.00;6.00;16.00;92.00;845.00;452.00;240.00;46.00;0.51;0.10;0.05;0.03;0.24;318.00;147.00;313.93;0.00
6cdb3213ac3af7b3ccc5111933cda908;4.80;344.00;39.00;17.00;0.00;1716.00;736.59;1718.86;662.47;4.77;1641.00;2.16;0.95;0.00;522.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;720.00;176.00;0.74;165.00;9.00;178.00;47.00;1087.00;12.00;14.00;221.00;12.00;64.00;9.00;3.00;0.00;8.00;4.00;0.00;8.00;4.00;28.00;51.00;403.00;17.00;41.00;14.00;0.27;0.37;0.00;0.02;0.32;257.00;27.00;266.67;0.00
d7b3d7f219607351da0d512e42359f13;4.00;1202.00;79.00;21.00;124.00;3408.00;512.95;1531.32;578.36;4.50;5407.00;0.92;1.00;1.00;459.44;8.00;0.00;0.00;9.00;172.44;1.00;500.00;45.00;0.00;0.00;0.00;8.00;0.99;493.00;52.00;1440.00;0.00;0.95;320.00;17.00;160.00;33.00;778.00;46.00;0.00;551.00;176.00;255.00;20.00;11.00;0.00;26.00;20.00;0.00;26.00;20.00;4.00;73.00;1019.00;543.00;266.00;41.00;0.25;0.30;0.10;0.09;0.25;184.00;241.00;338.49;0.00
74ae2a87098dab7bc38c2d52e780f5eb;3.90;115.00;6.00;20.00;0.00;810.00;181.98;1141.74;229.50;4.19;482.00;0.84;1.00;0.00;180.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;0.00;0.00;36.00;960.00;0.00;0.60;1.00;0.00;39.00;7.00;123.00;5.00;1.00;77.00;14.00;17.00;0.00;0.00;0.00;3.00;2.00;0.00;3.00;2.00;4.00;16.00;174.00;29.00;96.00;10.00;0.50;0.22;0.03;0.01;0.16;2.00;78.00;84.55;0.00
1ed9eccb96f7436f259edfc2432eade0;3.10;1599.00;53.00;455.00;176.00;2626.00;1164.82;2483.45;853.67;2.92;4662.00;0.92;0.99;4.00;781.06;1.00;0.00;0.00;1.00;372.00;0.65;451.00;1055.00;4.00;5196.00;0.95;1.00;0.65;454.00;1085.00;960.00;206.00;0.84;513.00;20.00;748.00;21.00;2399.00;23.00;1.00;688.00;68.00;259.00;9.00;9.00;0.00;18.00;5.00;0.00;18.00;5.00;9.00;60.00;1411.00;121.00;122.00;9.00;0.39;0.25;0.00;0.11;0.24;1124.00;44.00;583.24;0.00
e63a86d19edf6ea36fcbb8a450e21959;5.90;1129.00;80.00;217.00;149.00;4900.00;355.81;1751.11;451.96;4.72;5334.00;0.78;1.00;12.00;316.80;6.00;0.00;0.00;10.00;316.40;1.34;562.00;763.00;7.00;652.00;1.06;6.00;0.96;519.00;928.00;2840.00;0.00;0.51;150.00;9.00;397.00;43.00;2330.00;52.00;113.00;381.00;190.00;182.00;8.00;1.00;6.00;23.00;23.00;6.00;23.00;23.00;11.00;77.00;893.00;342.00;106.00;18.00;0.68;0.09;0.01;0.01;0.21;187.00;117.00;231.15;1.00
8708d675fffed41b9c7a76deaa4a8370;4.00;802.00;46.00;26.00;166.00;3453.00;338.87;1597.48;347.90;5.70;4572.00;0.88;0.94;0.00;147.83;6.00;0.00;0.00;6.00;80.00;0.86;733.00;89.00;0.00;0.00;0.00;6.00;0.86;733.00;89.00;960.00;0.00;0.54;125.00;11.00;67.00;5.00;200.00;26.00;40.00;296.00;33.00;194.00;13.00;9.00;4.00;17.00;5.00;4.00;17.00;5.00;4.00;76.00;887.00;348.00;437.00;60.00;0.56;0.06;0.00;0.00;0.36;10.00;64.00;91.45;0.00
ee433c321ab0f061cae4fd4283b2c28e;4.10;138.00;14.00;38.00;13.00;890.00;243.28;2609.13;338.03;5.45;752.00;0.77;0.96;4.00;233.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;61.00;0.00;0.00;0.00;0.00;0.00;35.00;104.00;720.00;0.00;0.74;17.00;4.00;136.00;5.00;653.00;7.00;4.00;47.00;6.00;53.00;4.00;2.00;1.00;5.00;1.00;1.00;5.00;1.00;1.00;28.00;317.00;17.00;174.00;12.00;0.23;0.25;0.01;0.01;0.49;151.00;32.00;140.53;0.00
3c8ae9ab5e5526114477e99179a8ad12;9.00;525.00;99.00;57.00;90.00;6677.00;166.98;1824.91;157.78;9.80;5147.00;1.19;1.13;9.00;179.39;18.00;0.00;0.00;22.00;255.45;1.57;1159.00;656.00;5.00;264.00;1.12;18.00;0.98;1147.00;671.00;4098.00;354.00;0.88;87.00;8.00;325.00;58.00;1522.00;49.00;1.00;194.00;46.00;95.00;8.00;3.00;0.00;46.00;3.00;0.00;46.00;3.00;4.00;161.00;745.00;208.00;255.00;40.00;0.49;0.14;0.06;0.12;0.16;69.00;84.00;121.77;1.00
0e5ff77b3fd662fe52b007ea274a179b;0.00;268.00;23.00;0.00;0.00;1610.00;384.55;1160.34;457.27;4.90;1314.00;0.83;0.95;0.00;347.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;720.00;0.00;0.55;19.00;4.00;0.00;0.00;0.00;18.00;2.00;195.00;40.00;71.00;2.00;2.00;1.00;15.00;2.00;1.00;15.00;2.00;1.00;48.00;362.00;55.00;117.00;27.00;0.59;0.21;0.01;0.03;0.14;0.00;149.00;253.77;0.00
