student_id;prolog_score;nb_Subs;nb_CompleteSubs;av_CompleteSubs;nb_PointsAwarded;av_styleLength;av_ErrorLength;av_nmbSuccessTests;av_subLength;av_DiffRatio;nb_MockSubs;av_MockSubs;av_CompletedDiffRatio;nb_CompleteImportance3Subs;av_CompleteImportance3DiffRatio;av_MockDiffratio;nb_MockSuccessTests;nb_JanuaryImportance3SuccessTests;avdiffDeadline.1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs.1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat.1;nmbrCheat.1;nmbrCheatOnTime.1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted.1;nmbDaySubsOnTImeCompleted.1;nmbNightSubsOnTImeCompleted.1;nbMorningCompleteSubs;nDayCompleteSubs;nbNightCompleteSubs;nbMorningSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_0.25;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;binary_score;PointsFirst2WeeksProlog;nb_PointsLast2WeeksProlog
c01c8beb003efd4b81359ef637046745;5;410;34;8;0;16357;10526;258;73656;6;3;1;9;1;14;1;6;6;0;1244;96;648;32;2326;0;0;14;0;325;25;0;0;0;0;0;0;0;25;112;10;284;1540;232;0;0;0;0;0;0;0;196;0;31701;0;0;0
40b80a09960238e1b6521ee4758f27d7;2;29;3;1;66;41;11;286;71283;63;4;14;99;0;0;39;11;11;0;141;15;16;4;75;1;0;1;0;55;3;0;0;1;0;0;1;0;0;19;5;19;146;21;0;0;0;0;0;0;0;9;0;20417;0;612;0
ae836a26b63c20701a40205edcefce2f;0;297;42;14;0;14562;6706;264;4578;47;84;28;124;0;0;13;165;165;0;249;21;1086;145;5899;5;0;56;35;113;5;1;0;5;0;0;5;0;3;144;25;143;1175;120;0;0;0;0;0;0;0;578;0;53479;0;0;0
e7c7d247c6b9c1ba32cdc279c5ed3aa7;95;96;27;28;1573;13071;9833;498;316675;86;55;57;115;10;62;76;330;116;145;58;9;257;42;2321;14;0;53;23;53;2;2;0;12;2;0;12;2;9;64;15;16;328;92;24;15;8;33;0;29;8;607;36;36373;1;0;746
c61aa89c6acf0f0f03a807c9c360de1d;875;149;30;2;1529;9498;8368;577;343635;82;62;42;114;11;144;97;537;316;69;84;10;93;21;723;27;0;155;32;64;5;1;0;21;6;0;21;6;4;74;15;25;399;69;86;19;33;28;2;1;35;996;30;61342;1;720;1078
af7831fc58d3d823584f6e71a4620e00;775;87;16;18;1296;15683;14726;578;282869;6;56;64;72;5;4;64;387;29;8;164;6;100;7;439;9;0;186;6;126;4;0;0;9;0;0;9;0;10;51;0;20;800;6;37;10;32;3;0;3;62;519;19;1737;1;0;432
e38e1c7952ce1bf8c772d96ca5e7c364;75;120;29;24;1364;4087;2083;372;93557;83;7;6;94;1;81;66;33;9;85;349;38;143;17;920;29;73;479;38;239;14;6;2;20;7;2;20;7;12;101;13;171;1013;117;127;26;24;6;3;1;62;604;70;67489;1;0;568
e8ee05ab939ba54b3145d98b8cc9ca10;9;50;11;22;100;1744;8784;372;98112;61;17;34;115;0;0;37;78;6;65;40;3;7;1;23;0;0;17;5;26;3;0;0;0;0;0;0;0;0;19;11;0;141;53;43;10;49;26;0;2;19;0;169;4104;1;0;200
584ae28eda2369cd254fe3205f6300c3;725;254;42;17;353;16441;10046;466;276981;62;105;41;67;7;52;77;736;161;6;0;0;816;75;4138;0;0;47;6;136;18;0;0;0;0;0;0;0;0;72;21;71;594;306;68;14;5;26;0;1;19;535;94;45759;1;0;466
f5f9f366fb533b8cd5f7f4f4284bf33b;7;65;19;29;1620;4554;2425;486;19832;71;13;2;91;2;113;69;126;2;6;38;2;177;4;587;2;4;7;29;102;2;0;0;0;2;0;0;2;0;32;13;9;219;262;40;15;68;1;0;8;15;0;41;26187;1;0;1320
0d6760b38e52aa80c85686d5e8d3ce01;55;130;18;14;1582;8751;4157;432;189222;6;33;25;155;1;55;71;311;19;82;360;7;64;2;357;10;0;281;51;75;1;0;0;10;0;0;10;0;0;32;9;0;755;132;82;14;52;17;1;5;22;0;85;105298;1;720;872
a6b1010af4fc455ee5abb604dcf918f7;65;232;19;8;603;9776;3103;331;53972;5;36;16;83;0;0;18;138;0;33;76;5;9;1;56;12;0;227;12;81;5;1;0;12;0;0;12;0;1;48;4;2;513;48;151;9;74;26;0;0;0;0;62;43042;1;720;428
3931eae4cdc0412af1a5f55122c10d61;2;85;44;52;1348;11172;5708;345;292856;79;0;0;99;0;0;0;0;0;122;166;36;24;18;218;58;52;240;30;110;6;4;10;40;8;10;40;8;19;116;18;71;516;117;56;20;41;16;0;4;39;92;47;43192;0;720;56
eee2c576a5ab73f945b6edb32219b192;45;78;13;17;240;24738;7308;341;56754;59;0;0;71;0;0;0;0;0;38;204;28;27;2;327;1;0;28;7;63;3;0;0;0;1;0;0;1;4;37;2;35;290;15;11;2;1;0;0;0;0;1132;108;26233;0;0;0
3c8ae9ab5e5526114477e99179a8ad12;5;467;87;19;1654;21651;12254;354;176988;87;51;11;111;0;0;106;314;253;88;87;8;325;58;1522;49;1;194;46;95;8;3;0;46;3;0;46;3;4;161;23;39;745;208;255;40;49;14;6;12;16;69;84;12177;0;1366;568
1e376f963d322d0143758005f37fa0bc;15;737;132;18;3292;20473;12872;351;233344;106;165;22;81;31;73;97;1004;322;87;1763;95;1409;116;6325;28;85;737;6;403;67;20;2;25;1;2;25;1;47;247;9;912;3223;86;216;46;4;23;0;14;22;744;185;53113;0;720;2628
a357f1dc55f01a1aca48bba495f91521;5;79;31;39;1816;9484;4213;524;170349;88;8;1;108;0;0;104;98;0;78;0;0;377;28;1776;0;0;0;8;73;1;0;0;0;0;0;0;0;9;49;2;71;422;31;65;18;38;28;5;5;25;712;127;44053;1;720;1340
0587de009df87fa1ff2329468c0d65f0;4;10;3;3;0;2572;106;4;20552;78;4;4;101;1;158;98;17;17;96;44;8;135;4;761;19;10;55;4;22;1;1;1;18;0;1;18;0;5;33;3;40;170;38;12;4;0;0;0;0;1;1099;537;115376;0;0;0
e63a86d19edf6ea36fcbb8a450e21959;25;264;47;18;1875;14429;4067;364;117042;6;16;6;8;2;117;49;140;135;51;150;9;397;43;2330;52;113;381;190;182;8;1;6;23;23;6;23;23;11;77;39;158;893;342;106;18;68;9;1;1;21;187;117;23115;0;2160;870
fc3bae4b7271803308c96bf413773878;5;329;61;19;1432;18233;7889;277;100933;62;46;14;89;6;38;39;164;132;48;343;21;281;30;908;25;29;339;37;207;5;2;1;20;4;1;20;4;13;93;26;352;1197;260;184;27;65;26;0;2;6;1329;77;91833;1;720;746
7778d80908ace05501a05067b903b7e2;4;216;38;18;979;12211;5315;518;173113;67;43;2;76;4;63;94;454;336;53;412;14;386;19;1762;7;0;189;7;211;18;0;0;6;1;0;6;1;1;60;3;45;1154;68;39;12;62;15;0;0;18;640;31;50394;0;720;1006
2a4df73484dddb6300a7d49ec110c126;6;32;16;5;1626;675;25;919;517163;176;13;41;149;2;233;212;209;0;193;84;12;1;0;0;23;18;46;15;22;0;0;4;15;4;4;15;4;4;45;6;18;157;29;24;12;12;8;0;58;8;0;34;72836;1;720;1680
d4d395f8f3879cec9059f5caf2acb4b7;2;475;45;9;858;18246;4232;223;90423;72;13;3;93;3;26;19;23;20;78;223;3;308;12;1150;4;105;128;21;224;7;2;2;2;0;2;2;0;15;51;16;351;924;313;309;32;36;25;3;3;2;1220;121;47249;0;656;0
d7b3d7f219607351da0d512e42359f13;0;368;66;18;1912;27938;6287;318;91409;86;8;2;99;3;112;88;30;0;95;320;17;160;33;778;46;0;551;176;255;20;11;0;26;20;0;26;20;4;73;69;8;1019;543;266;41;25;3;1;9;25;184;241;33849;0;886;646
74ae2a87098dab7bc38c2d52e780f5eb;0;113;16;14;543;12524;3143;36;43083;6;1;1;117;0;0;5;5;5;6;1;0;39;7;123;5;1;77;14;17;0;0;0;3;2;0;3;2;4;16;2;25;174;29;96;10;5;22;3;1;16;2;78;8455;0;480;100
e63a86d19edf6ea36fcbb8a450e21959;25;264;47;18;1875;14429;4067;364;117042;6;16;6;8;2;117;49;140;135;51;150;9;397;43;2330;52;113;381;190;182;8;1;6;23;23;6;23;23;11;77;39;158;893;342;106;18;68;9;1;1;21;187;117;23115;0;2160;870
52ab2505048fe6b8061c1d7f147daef2;5;152;17;11;750;175;7058;233;187221;64;24;16;81;2;98;69;77;2;79;450;27;56;9;354;18;22;369;21;146;9;1;2;15;1;2;15;1;15;48;19;95;741;163;87;9;59;2;0;2;37;629;21;100459;1;0;780
18a6c46539fe3889969c11cc0f9e69fa;15;48;14;29;120;4825;1283;415;635;87;2;4;127;2;4;4;2;2;38;176;12;57;19;366;20;0;100;32;62;4;1;0;9;11;0;9;11;13;34;17;64;322;74;13;2;1;0;0;0;0;136;188;36806;0;0;240
3c8ae9ab5e5526114477e99179a8ad12;5;467;87;19;1654;21651;12254;354;176988;87;51;11;111;0;0;106;314;253;88;87;8;325;58;1522;49;1;194;46;95;8;3;0;46;3;0;46;3;4;161;23;39;745;208;255;40;49;14;6;12;16;69;84;12177;0;1366;568
1e376f963d322d0143758005f37fa0bc;15;737;132;18;3292;20473;12872;351;233344;106;165;22;81;31;73;97;1004;322;87;1763;95;1409;116;6325;28;85;737;6;403;67;20;2;25;1;2;25;1;47;247;9;912;3223;86;216;46;4;23;0;14;22;744;185;53113;0;720;2628
2a1c534db1e5b9c40c72d9d88020d554;15;140;26;19;323;13057;626;308;67103;52;37;26;109;1;18;12;69;28;75;254;29;167;22;956;13;11;362;4;123;8;4;0;13;0;0;13;0;32;38;0;184;656;4;86;6;23;9;0;0;67;173;99;14714;0;0;166
d7b3d7f219607351da0d512e42359f13;0;368;66;18;1912;27938;6287;318;91409;86;8;2;99;3;112;88;30;0;95;320;17;160;33;778;46;0;551;176;255;20;11;0;26;20;0;26;20;4;73;69;8;1019;543;266;41;25;3;1;9;25;184;241;33849;0;886;646
74ae2a87098dab7bc38c2d52e780f5eb;0;113;16;14;543;12524;3143;36;43083;6;1;1;117;0;0;5;5;5;6;1;0;39;7;123;5;1;77;14;17;0;0;0;3;2;0;3;2;4;16;2;25;174;29;96;10;5;22;3;1;16;2;78;8455;0;480;100
a56f73efc6ea02b290bee5650394a874;10;95;51;54;2520;6177;1507;453;122029;91;15;16;117;11;62;59;109;8;89;197;18;11;9;8;59;198;302;0;128;3;1;27;32;0;27;32;0;40;87;0;357;523;0;72;37;47;18;0;14;1;115;5;23735;1;720;2400
50958cd9cace77f7c16025171764d327;875;31;7;23;386;6606;1226;719;138568;48;10;32;63;0;0;37;55;0;48;23;5;1;1;26;13;3;51;0;19;2;1;0;13;0;0;13;0;1;31;0;5;117;0;32;9;66;19;0;0;16;12;152;16438;1;0;772
a456c4050e08099ba862bef8ae5dc8de;8;239;41;17;540;3751;16785;361;289888;72;78;33;107;16;114;98;348;226;108;275;24;441;39;1973;20;21;141;0;110;5;1;1;19;0;1;19;0;21;64;0;201;689;0;28;5;21;36;7;21;0;1262;686;113106;1;0;1080
e9030117eef88951c64623ea5489e3f5;75;65;11;17;708;8658;4068;314;95828;66;12;18;123;2;26;54;29;20;78;94;6;279;34;1574;7;25;70;0;83;2;1;0;7;0;0;7;0;11;57;0;89;545;0;41;7;59;15;0;12;15;1330;58;101235;1;0;356
8c11e5b8ca8d0e6c25cac18d8816656f;9;359;43;12;2400;9394;6079;508;278598;7;144;4;84;10;67;88;1262;0;74;547;26;26;0;29;30;112;608;0;110;2;2;6;24;0;6;24;0;25;60;3;312;1038;11;264;26;46;6;1;2;36;0;73;27027;1;720;2160
12550fb591426e0ebf627d1ddbfd0dbf;75;87;29;33;2400;21738;8028;443;327039;94;13;15;116;4;212;167;168;2;97;40;3;54;8;459;14;41;50;0;28;0;0;4;10;0;4;10;0;13;44;4;79;229;16;73;22;32;11;7;11;38;1434;373;56446;1;720;2400
d6967ecb99d0e0c7ecd1de62a55da433;8;86;38;44;1560;16312;11591;57;348674;82;42;49;82;16;69;94;308;95;76;435;15;442;25;2890;10;55;208;0;219;7;0;4;6;0;4;6;0;17;70;0;324;1186;0;40;21;55;15;2;5;15;923;53;50326;1;0;2160
f327b5118042c428a8a4aee38c562bd5;4;304;41;13;796;27389;9875;489;262184;77;89;29;87;7;79;98;845;520;106;206;33;260;25;1735;39;66;326;0;115;3;3;6;33;0;6;33;0;22;97;0;233;689;2;85;17;28;8;33;4;26;1730;475;126474;0;0;872
9dae0307529eb060cfcb0e73b61f8076;7;166;15;9;277;24171;1167;316;1596;94;29;17;75;2;27;103;112;30;98;238;2;97;3;236;11;46;273;0;92;1;0;0;11;0;0;11;0;1;38;0;125;860;1;153;15;32;3;6;16;8;4992;26;79836;1;0;388
632aa61d43181ec8c12da13ec48e3527;65;242;77;32;1053;7874;2884;465;159021;71;53;22;8;21;77;71;415;383;79;637;53;501;84;3815;13;28;186;0;249;21;4;0;13;0;0;13;0;39;143;0;299;1074;0;40;14;65;8;5;12;1;951;14;58123;1;720;228
047477f4513b822bf8ea2e90e3ae6c23;6;192;92;48;950;13225;5263;37;353138;81;16;8;103;5;96;55;155;1;75;186;10;336;133;2824;13;122;106;0;200;6;1;7;6;0;7;6;0;50;124;34;238;650;141;92;25;47;14;2;7;3;337;156;26725;1;240;840
a2f132c0bc83e0438399abef26a7ad0b;45;63;15;24;1174;20184;18165;279;17407;88;11;17;122;0;0;104;36;36;78;82;1;116;10;845;14;56;111;0;58;1;1;3;11;0;3;11;0;10;34;0;156;247;0;45;10;56;11;13;2;11;887;37;54636;0;720;188
dd9b2c3f0856683e70d14bae5ebf2cf9;4;561;143;25;0;16027;6537;423;304503;65;150;27;79;24;73;72;1377;597;81;1242;161;481;60;3571;27;29;356;0;447;14;7;3;24;0;3;24;0;25;235;29;112;1849;334;34;8;29;0;3;0;59;1950;48;121528;0;0;0
28b9896f63c023e221fd2fd360509561;25;110;33;3;1414;26975;18807;342;438949;88;28;25;101;6;7;76;163;102;85;184;7;153;38;628;23;15;257;0;143;11;0;1;22;0;1;22;0;20;70;0;77;838;25;91;19;22;11;1;3;56;483;379;58529;0;0;428
d9261d30ce2a5a533903600b4b03214f;5;222;22;1;693;44861;26978;314;245609;89;61;27;174;3;48;95;252;11;84;290;5;246;15;1061;23;43;425;0;159;14;5;0;23;0;0;23;0;8;51;0;245;896;0;121;8;62;6;7;6;15;528;310;30353;1;0;540
05231c3e3b13bf76eaf69e6ebcc7eeca;9;152;39;26;934;11455;1542;341;75603;72;2;1;88;2;43;43;2;2;65;31;6;86;24;648;13;0;122;0;50;1;1;0;13;0;0;13;0;0;66;0;0;378;0;102;15;55;36;0;6;2;216;100;34752;1;720;56
f6d47e0c20ca9977960e3d84b2703d15;9;169;20;12;868;26705;608;23;114788;59;9;5;109;0;0;39;0;0;79;46;1;215;14;1132;12;0;134;0;51;6;2;0;12;0;0;12;0;0;42;1;0;440;7;53;7;42;32;0;6;15;1478;218;7574;1;720;56
0aa9884c48b8b10ab9e15b20d8bae760;55;259;71;27;420;9842;4168;402;235277;65;41;16;73;12;79;62;319;271;79;397;64;516;79;3734;2;0;2;0;161;3;0;0;2;0;0;2;0;14;124;32;83;654;233;17;11;24;24;0;0;41;1309;17;85409;1;0;840
f723ce1b18819e5a0d7d1192250d1f7e;3;56;19;34;1146;8321;171;343;60557;88;0;0;103;0;0;0;0;0;87;21;9;0;0;0;8;0;61;0;18;2;2;0;8;0;0;8;0;0;27;0;0;117;0;35;10;49;23;0;11;14;0;55;11319;0;1680;0
aad861c332ca88b09bdfba1d2449ad83;5;27;19;7;1620;4296;119;57;156089;142;3;11;124;2;91;86;48;0;153;3;1;1;1;6;14;0;18;0;9;3;0;0;14;0;0;14;0;3;39;2;6;65;3;20;12;2;35;0;4;5;0;16;137;1;720;1080
6b6d7ccb2d17389de91cd8135aaacb5a;225;356;46;13;269;21435;3909;308;97813;68;18;5;98;0;0;57;128;128;73;280;17;789;82;4423;1;0;2;0;243;34;0;0;1;0;0;1;0;26;101;3;315;998;31;100;9;33;21;2;3;41;503;311;47643;0;0;0
9d0c4080db434e2ab16c80ce2b994f92;35;366;26;7;2139;25024;2774;253;75466;69;16;4;82;0;0;44;59;28;64;179;1;481;12;1792;8;0;229;0;194;11;5;0;8;0;0;8;0;2;49;0;95;1162;46;304;19;54;22;11;1;9;384;113;30824;0;2326;596
753cc0c9a3f08ce6c0637cdd6a25afe9;4;519;52;1;1440;12146;3938;243;54721;54;53;1;64;2;101;19;257;257;53;0;0;551;63;2046;0;0;0;0;62;2;0;0;0;0;0;0;0;26;20;34;242;202;372;265;17;7;5;0;4;16;207;120;18825;0;2160;0
0afa2f3d4503bc07e89088694b0f7b53;5;274;53;19;0;23946;12723;277;181733;86;54;2;104;4;84;53;185;146;153;283;14;567;55;1906;4;0;29;0;140;12;0;0;4;0;0;4;0;37;61;3;409;640;52;8;3;25;0;0;25;12;437;188;3044;1;0;0
f723ce1b18819e5a0d7d1192250d1f7e;3;56;19;34;1146;8321;171;343;60557;88;0;0;103;0;0;0;0;0;87;21;9;0;0;0;8;0;61;0;18;2;2;0;8;0;0;8;0;0;27;0;0;117;0;35;10;49;23;0;11;14;0;55;11319;0;1680;0
3ccc40fe3fb96ab9dd4ecb18e5ba7f79;55;16;11;69;360;19625;3725;369;339225;11;0;0;129;0;0;0;0;0;127;15;10;6;3;38;0;0;0;0;18;0;0;0;0;0;0;0;0;2;31;0;2;47;0;11;8;27;36;18;9;0;0;344;45139;1;720;0
dd4a6ebb72e5b057a51fee46587a19c9;6;67;24;36;1586;8101;7015;272;129875;68;3;4;9;0;0;6;12;0;61;0;0;166;15;880;7;0;89;0;57;4;0;0;7;0;0;7;0;2;43;0;27;333;0;46;14;39;5;0;2;7;378;28;25707;1;720;880
b07aced80770ac794f423aa3d6cb97db;25;278;20;7;323;14745;5737;285;93265;68;36;13;58;7;26;37;144;144;109;147;6;360;19;1382;11;0;174;0;108;3;0;0;11;0;0;11;0;0;41;0;78;850;26;116;7;28;5;3;15;49;249;61;16195;0;0;0
dcfcf33c59aacacd6b65095a00e72dc5;35;150;27;18;0;13003;5136;477;262933;71;32;21;66;6;43;52;308;308;85;308;21;198;24;1119;0;0;48;0;108;5;0;0;0;0;0;0;0;15;36;0;124;476;0;8;3;0;12;0;0;88;260;252;22157;0;0;0
8178d6766a506fc5334b6f901b487b7e;0;91;13;14;666;39222;124;386;4189;79;0;0;9;0;0;0;0;0;7;86;5;162;24;1216;4;0;118;0;57;4;0;0;4;0;0;4;0;0;43;1;0;460;23;40;5;2;48;0;0;32;750;115;58445;0;720;0
cc2fafc44248c5753238a4bafba84e14;5;132;16;12;336;16991;4018;283;64327;55;7;5;87;0;0;16;37;0;54;6;1;115;8;411;5;0;72;0;20;0;0;0;5;0;0;5;0;1;23;1;1;253;24;74;7;58;3;0;3;9;34;116;1896;1;720;200
952dd801db0c5decf0f185021445112c;2;188;24;13;868;29411;8177;181;46083;48;7;4;94;0;0;17;27;27;48;37;1;347;18;1967;9;0;110;0;28;3;2;0;9;0;0;9;0;4;40;0;87;464;0;66;12;79;9;0;2;6;870;65;59355;0;720;56
9d0c4080db434e2ab16c80ce2b994f92;35;366;26;7;2139;25024;2774;253;75466;69;16;4;82;0;0;44;59;28;64;179;1;481;12;1792;8;0;229;0;194;11;5;0;8;0;0;8;0;2;49;0;95;1162;46;304;19;54;22;11;1;9;384;113;30824;0;2326;596
753cc0c9a3f08ce6c0637cdd6a25afe9;4;519;52;1;1440;12146;3938;243;54721;54;53;1;64;2;101;19;257;257;53;0;0;551;63;2046;0;0;0;0;62;2;0;0;0;0;0;0;0;26;20;34;242;202;372;265;17;7;5;0;4;16;207;120;18825;0;2160;0
9196c77374a9fba5b2dfd78bf6363dc8;2;85;27;32;630;25793;6984;346;181125;73;8;9;95;0;0;48;43;12;74;0;0;65;37;646;3;0;79;0;59;13;0;0;3;0;0;3;0;1;60;0;1;226;0;62;16;45;26;0;8;19;252;132;24098;0;0;200
ae8521df773cb97772fa55aa2f9039dc;0;293;45;15;867;9741;3719;328;78423;56;26;9;91;1;1;25;135;88;71;181;10;559;51;3018;7;0;188;0;105;9;1;0;7;0;0;7;0;15;65;4;57;822;72;112;15;37;25;1;2;26;336;238;31029;0;720;228
0ffd08b55164fa1426ab8afc6a9cb64e;15;265;32;12;1394;10999;9144;384;97034;68;48;18;118;2;101;53;326;310;7;24;0;141;27;867;5;0;66;0;55;12;5;0;5;0;0;5;0;6;45;7;20;355;28;184;23;49;29;1;7;14;175;8;12262;0;1200;190
21bb687b6250655933cad690986e1b4b;1;74;31;42;1022;14832;2092;457;654;87;2;3;95;0;0;99;42;42;81;0;0;85;24;643;0;0;0;0;48;7;0;0;0;0;0;0;0;3;35;10;8;112;39;41;18;29;24;0;2;24;249;197;20858;0;1440;0
6b6d7ccb2d17389de91cd8135aaacb5a;225;356;46;13;269;21435;3909;308;97813;68;18;5;98;0;0;57;128;128;73;280;17;789;82;4423;1;0;2;0;243;34;0;0;1;0;0;1;0;26;101;3;315;998;31;100;9;33;21;2;3;41;503;311;47643;0;0;0
5c46f79ebaa80cfb2fd3ae1d20a47e4c;1;69;14;2;919;1582;3414;4;73901;65;1;1;11;1;32;32;1;1;56;1;0;46;8;145;11;0;132;0;44;2;0;0;11;0;0;11;0;0;28;0;3;217;0;38;6;79;8;3;5;0;2;782;25529;0;1126;340
c651b390081ca52ab27831e96a0ac4c3;15;125;7;6;186;15302;4509;234;35229;68;2;2;91;0;0;39;12;12;39;183;9;141;6;541;9;0;303;0;92;9;6;0;9;0;0;9;0;11;18;0;155;577;0;45;2;76;22;0;0;2;265;92;16331;0;0;0
0ffd08b55164fa1426ab8afc6a9cb64e;15;265;32;12;1394;10999;9144;384;97034;68;48;18;118;2;101;53;326;310;7;24;0;141;27;867;5;0;66;0;55;12;5;0;5;0;0;5;0;6;45;7;20;355;28;184;23;49;29;1;7;14;175;8;12262;0;1200;190
69c88d9c53e2ee89ff0d6e399eb69d6c;15;61;12;2;476;10302;238;287;59095;46;0;0;75;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;12;0;0;61;0;35;5;89;6;0;0;6;0;152;12667;0;720;340
8178d6766a506fc5334b6f901b487b7e;0;91;13;14;666;39222;124;386;4189;79;0;0;9;0;0;0;0;0;7;86;5;162;24;1216;4;0;118;0;57;4;0;0;4;0;0;4;0;0;43;1;0;460;23;40;5;2;48;0;0;32;750;115;58445;0;720;0
ae8521df773cb97772fa55aa2f9039dc;0;293;45;15;867;9741;3719;328;78423;56;26;9;91;1;1;25;135;88;71;181;10;559;51;3018;7;0;188;0;105;9;1;0;7;0;0;7;0;15;65;4;57;822;72;112;15;37;25;1;2;26;336;238;31029;0;720;228
1e82c5c9bf5548618e7d85ecb7c13de8;25;15;0;0;166;5093;3147;28;24533;27;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;1;0;0;0;0;0;0;0;0;0;0
03f29625016eff9eac728adc2954717d;15;51;19;37;1200;1929;1035;414;51914;97;0;0;123;0;0;0;0;0;99;0;0;0;0;0;13;4;75;0;35;3;3;0;13;0;0;13;0;1;32;0;22;120;0;49;18;27;14;18;2;31;0;0;47455;0;720;0
876b12751f228d961a217962032245e2;375;124;26;21;317;1159;4052;327;104623;57;8;6;91;0;0;27;41;0;73;580;44;0;0;0;1;0;192;0;120;5;0;0;1;0;0;1;0;6;52;3;62;674;41;31;8;45;19;0;6;29;0;0;95364;0;0;328
4a94e97c22a4befc2ba82ca0c3dde863;25;132;13;1;230;16685;6903;22;129827;42;15;11;61;0;0;27;49;0;33;477;39;0;0;0;0;0;55;21;100;5;0;0;0;0;0;0;0;0;31;12;39;386;122;4;0;75;25;0;0;0;0;0;74521;0;0;328
5ff645b36dc06d77cf337ef101f3477d;10;96;18;19;1724;1533;267;335;85563;63;10;1;112;0;0;31;50;0;71;28;4;9;0;117;34;0;137;0;27;2;1;0;34;0;0;34;0;2;55;0;23;242;0;74;17;47;24;11;3;15;0;0;47502;1;2160;568
c8c68fa1aac55adaf1341753ba330397;8;90;20;22;0;5511;4769;296;9384;68;0;0;129;0;0;0;0;0;0;100;21;2;0;2;0;0;0;0;51;1;0;0;0;0;0;0;0;0;24;7;2;154;59;0;0;0;0;0;0;0;0;0;12219;1;0;0
6a0748c0cc4285103018adca138465c4;3;31;2;6;0;4697;4219;413;48323;7;3;1;12;0;0;17;18;18;0;52;3;27;0;93;12;0;45;0;6;1;1;0;12;0;0;12;0;0;14;0;0;100;0;0;0;0;0;0;0;0;0;0;39714;0;0;0
f9f2626378772b81981e7bc193b79a07;475;8;0;0;0;138;8;338;2843;52;6;75;0;0;0;61;26;26;0;0;0;97;0;538;0;0;3;0;17;0;0;0;0;0;0;0;0;0;0;0;3;57;40;0;0;0;0;0;0;0;0;0;0;0;0;0
c6299d7cf22407927ee0dacf10e8670e;5;1;0;0;0;0;0;3;308;31;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2b737beec7585bea95a77932e6130157;325;1;0;0;0;0;0;2;276;81;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80c7e0728b1a9c3c3092d51b87d607cb;45;10;2;2;0;70;0;49;7836;35;0;0;41;0;0;0;0;0;0;0;0;19;2;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0
c84b74474c77f9437a6306a6c33360b8;1;23;0;0;0;45617;47078;539;466522;84;23;1;0;0;0;84;124;124;0;0;0;203;0;495;0;0;0;0;35;1;0;0;0;0;0;0;0;0;0;0;29;151;23;0;0;0;0;0;0;0;0;0;0;0;0;0
89043443078bf18b63eb249cb6c0224a;1;4;0;0;0;94;92;1;372;109;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40a11dc440977746656b1bf7c7172938;0;9;2;22;0;0;0;356;41244;65;0;0;111;0;0;0;0;0;65;232;18;19;0;84;0;1;0;0;76;0;0;0;0;0;0;0;0;3;17;0;26;246;0;9;2;67;0;0;0;33;0;0;209;0;0;0
40a11dc440977746656b1bf7c7172938;0;9;2;22;0;0;0;356;41244;65;0;0;111;0;0;0;0;0;65;232;18;19;0;84;0;1;0;0;76;0;0;0;0;0;0;0;0;3;17;0;26;246;0;9;2;67;0;0;0;33;0;0;209;0;0;0
0a688619ef70e75d29d15a3f08ced484;5;82;28;34;1680;7073;2385;506;226463;79;0;0;85;0;0;0;0;0;82;0;0;130;27;1182;7;0;11;1;45;2;0;0;6;1;0;6;1;2;34;33;3;132;84;61;23;21;43;0;2;15;946;0;5767;1;720;720
82119fdbce12f6a7baa0d0ec28661908;7;94;14;15;480;5055;32;372;1178;68;10;11;8;0;0;72;97;97;83;26;10;319;30;1202;2;0;30;13;70;8;0;0;2;0;0;2;0;13;33;2;108;260;56;16;4;19;19;0;0;62;177;0;16008;1;720;0
